,target,age,internet_activity_score,employee_count,employees_count_mom_change,has_the_team_size_grown,last_funding_amount,number_of_investors_in_seed,number_of_investors_in_angel_and_or_vc,number_of_co-founders,number_of_of_advisors,team_size_senior_leadership,team_size_all_employees,prev_round_angel_venture,number_of_of_repeat_investors,number_of__sales_support_material,worked_in_top_companies,average_size_of_companies_worked_for_in_the_past,startup_presence,success_startup_presence,big_5_consulting,consulting_experience?,catering_to_product/service_across_verticals,focus_on_consumer_data?,subscription_based_business,capital_intensive,number_of__of_partners_of_company,crowdsourcing_based_business,crowdfunding_based_business,machine_learning_based_business,predictive_analytics_business,speech_analytics_business,prescriptive_analytics_business,big_data_business,cross-channel_analytics/_marketing_channels,owns_data,aggregator_market,top_forum_talk,founders_avg_exp,exposure_across_the_globe,breadth_of_experience_across_verticals,years_of_education,relevance_of_education_to_venture,relevance_of_experience_to_venture,degree_from_a_tier_1_or_tier_2_university?,renowned_in_professional_circle,experience_in_selling_and_building_products,experience_in_fortune_100_organizations,experience_in_fortune_500_organizations,top_management_similarity,founders_recognitions,number_of__of_research_publications,skills_score,team_composition_score,dificulty_of_obtaining_work_force,pricing_strategy,hyper_localisation,time_to_market_service_or_product,employee_benefits_and_salary_structures,long_term_relationship_with_other_founders,proprietary_or_patent_position_(competitive_position),barriers_of_entry_for_the_competitors,company_awards,controversial_history_of_founder_or_co_founder,legal_risk_and_intellectual_property,client_reputation,google_page_rank_of_company_website,analyse_unstructured_data,solutions_offered,invested_through_global_incubation_competitions?,industry_trend_in_investing,disruptiveness_of_technology,number_of_direct_competitors,avg_inv,tech_maturity_years,percent_skill_entrepreneurship,percent_skill_operations,percent_skill_engineering,percent_skill_marketing,percent_skill_leadership,percent_skill_data_science,percent_skill_business_strategy,percent_skill_product_management,percent_skill_sales,percent_skill_domain,percent_skill_law,percent_skill_consulting,percent_skill_finance,percent_skill_investment,renown_score,continent_of_company_asia,continent_of_company_europe,continent_of_company_north america,continent_of_company_south america,product_or_service_company?_both,product_or_service_company?_product,product_or_service_company?_service,focus_on_private_or_public_data?_both,focus_on_private_or_public_data?_no,focus_on_private_or_public_data?_private,focus_on_private_or_public_data?_public,focus_on_structured_or_unstructured_data_both,focus_on_structured_or_unstructured_data_no,focus_on_structured_or_unstructured_data_not applicable,focus_on_structured_or_unstructured_data_structured,focus_on_structured_or_unstructured_data_unstructured,cloud_or_platform_based_serive/product?_both,cloud_or_platform_based_serive/product?_cloud,cloud_or_platform_based_serive/product?_none,cloud_or_platform_based_serive/product?_platform,local_or_global_player_global,local_or_global_player_local,local_or_global_player_local  ,linear_or_non-linear_business_model_linear,linear_or_non-linear_business_model_non-linear,online_offline_both,online_offline_offline,online_offline_online,b2c_or_b2b_venture?_b2b,b2c_or_b2b_venture?_b2c,highest_education_bachelors,highest_education_masters,highest_education_phd,gartner_hype_cycle_stage_peak,gartner_hype_cycle_stage_plateau,gartner_hype_cycle_stage_slope,gartner_hype_cycle_stage_trigger,gartner_hype_cycle_stage_trough
345,1,2.0,398.0,11.0,0.0,1,1000000.0,0.0,0.0,2,0,2,11.0,0,0.0,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,2,18.0,1,1,3,500.0,1,0.0,0.0,0,0.0,0,25.0,1,2,0,1,2,3,0,1,1,0,0,0,1,88188.0,1,1,0,3.0,2,5.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
346,1,2.0,0.0,0.0,0.0,0,1000000.0,1.0,0.0,2,0,2,13.0,0,0.0,3,0,3,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,21.0,1,1,3,500.0,2,1.0,0.0,3,6.0,0,36.0,2,1,0,1,2,1,1,0,1,0,0,0,1,7941.0,0,0,0,3.0,2,0.0,1.0,3,17.64705882,11.76470588,0.0,5.882352941000001,23.52941176,0.0,11.76470588,0.0,17.64705882,0.0,0.0,11.76470588,0.0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
347,1,4.0,481.0,12.0,0.0,0,1000000.0,3.0,0.0,3,0,3,15.0,0,0.0,3,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,18.0,0,1,3,500.0,2,0.0,0.0,0,4.0,0,8.0,1,1,1,0,2,1,0,0,1,0,0,0,1,15411.0,0,1,0,2.0,1,4.0,1.0,3,14.44444444,0.0,0.0,0.0,0.0,13.33333333,6.666666667,0.0,14.44444444,0.0,0.0,3.333333333,3.333333333,11.11111111,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
348,1,4.0,0.0,0.0,0.0,1,1000000.0,2.0,2.0,1,0,7,53.0,0,0.0,3,0,3,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,18.0,0,1,1,500.0,1,0.0,0.0,0,0.0,0,25.0,2,1,0,0,2,1,0,0,1,0,0,0,1,7941.0,0,1,0,3.0,1,0.0,1.0,2,5.882352941000001,11.76470588,29.41176471,5.882352941000001,5.882352941000001,5.882352941000001,11.76470588,5.882352941000001,5.882352941000001,5.882352941000001,0.0,5.882352941000001,0.0,0.0,6.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
349,1,2.0,132.0,9.0,0.0,0,1000000.0,1.0,0.0,3,0,3,11.0,0,0.0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,18.0,0,1,1,500.0,1,0.0,0.0,3,0.0,0,20.0,3,1,0,1,1,1,1,0,0,0,0,0,1,45979.0,0,1,0,3.0,1,0.0,1.0,2,1.8518518519999998,4.074074073999999,20.74074074,5.925925926000001,4.074074073999999,11.11111111,5.925925926000001,4.074074073999999,2.222222222,2.222222222,0.0,4.444444444,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
350,1,1.0,451.0,2.0,0.0,0,1000000.0,1.0,0.0,2,0,2,2.0,0,0.0,2,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,21.0,0,1,3,500.0,0,0.0,0.0,2,5.0,0,25.0,1,2,0,0,2,1,1,0,0,0,0,0,1,504890.0,0,0,0,3.0,2,0.0,1.0,2,2.9411764710000003,0.0,0.0,35.29411765,0.0,2.9411764710000003,2.9411764710000003,2.9411764710000003,0.0,2.9411764710000003,0.0,0.0,0.0,0.0,5.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
351,1,4.0,461.0,27.0,8.0,1,1000000.0,1.0,0.0,1,0,5,32.0,0,0.0,1,0,3,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,21.0,1,1,1,500.0,2,0.0,0.0,0,0.0,0,25.0,1,1,0,0,1,1,0,0,1,0,0,0,1,351854.0,0,1,0,3.0,2,0.0,1.0,3,11.76470588,5.882352941000001,0.0,0.0,5.882352941000001,0.0,5.882352941000001,0.0,11.76470588,5.882352941000001,0.0,0.0,47.05882353,5.882352941000001,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
352,1,3.0,278.0,5.0,0.0,0,1000000.0,3.0,0.0,2,0,2,5.0,0,0.0,3,0,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,18.0,1,1,1,500.0,2,0.0,0.0,0,1.0,0,18.0,1,1,0,0,1,1,0,0,1,0,0,0,1,45388.0,0,1,0,3.0,2,0.0,1.0,2,6.25,0.0,9.375,3.125,3.125,3.125,6.25,3.125,0.0,12.5,0.0,0.0,0.0,3.125,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
353,1,3.0,68.0,0.0,0.0,0,1000000.0,1.0,0.0,0,1,2,30.0,0,0.0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,2,1,1,21.0,1,1,2,500.0,1,1.0,0.0,2,0.0,0,17.0,1,1,0,1,1,1,0,0,0,1,0,0,1,237226.0,0,1,0,4.0,3,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
354,1,1.0,-68.0,0.0,0.0,0,1000000.0,0.0,0.0,2,1,4,20.0,0,0.0,2,0,3,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,3,1,1,21.0,1,1,1,500.0,3,1.0,1.0,2,90.0,0,18.0,1,2,0,0,2,1,0,0,1,0,0,0,1,596645.0,1,0,0,2.0,2,6.0,1.0,2,11.76470588,5.882352941000001,0.0,5.882352941000001,5.882352941000001,11.76470588,17.64705882,0.0,5.882352941000001,5.882352941000001,0.0,0.0,29.41176471,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
355,1,2.0,115.0,4.0,0.0,0,1000000.0,6.0,0.0,2,0,2,50.0,0,0.0,2,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,3,1,2,18.0,1,1,2,228.0,3,1.0,1.0,0,0.0,0,12.0,3,1,1,0,3,1,0,0,1,0,0,0,1,1198637.0,1,1,0,4.0,1,4.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
356,1,1.0,41.0,0.0,0.0,0,1000000.0,1.0,0.0,1,0,5,10.0,0,1.0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,3,1,1,21.0,1,1,1,500.0,3,0.0,1.0,2,293.0,2,18.0,3,2,1,0,3,1,0,0,1,0,0,1,1,7078322.0,1,1,0,3.0,3,2.0,1.0,3,15.83333333,8.333333332999999,4.166666667,33.33333333,7.5,0.0,15.83333333,0.0,3.333333333,7.5,0.0,0.0,0.0,4.166666667,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
357,1,2.0,398.0,11.0,0.0,0,1000000.0,10.0,0.0,4,0,3,10.0,0,0.0,2,0,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,2,1,1,21.0,1,1,1,500.0,1,0.0,0.0,2,186.0,2,14.0,1,1,1,0,1,1,1,0,0,0,0,1,1,235406.0,1,0,0,3.0,2,4.0,1.0,2,28.57142857,7.142857143,7.142857143,7.142857143,14.28571429,7.142857143,7.142857143,7.142857143,0.0,0.0,0.0,0.0,7.142857143,7.142857143,4.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
358,1,4.0,93.0,5.0,0.0,0,1000000.0,3.0,0.0,3,0,3,14.0,0,0.0,2,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,18.0,1,0,1,500.0,1,0.0,0.0,3,247.0,2,18.0,2,1,1,0,2,1,1,0,1,0,0,1,1,55913.0,0,0,0,2.0,2,4.0,1.0,2,4.166666667,0.0,4.166666667,2.083333333,2.083333333,0.0,10.41666667,0.0,2.083333333,4.166666667,0.0,0.0,0.0,4.166666667,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
359,1,1.0,-20.0,0.0,0.0,0,1000000.0,1.0,0.0,3,0,3,10.0,0,0.0,1,0,1,1,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,1,3,1,1,18.0,1,1,4,186.0,2,1.0,0.0,0,310.0,2,31.0,2,1,0,0,2,1,0,0,1,0,0,1,1,3427821.0,1,1,0,4.0,3,25.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
360,1,3.0,1.0,0.0,0.0,0,1000000.0,1.0,0.0,2,0,2,1.0,0,0.0,2,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,2,1,1,18.0,1,1,1,322.0,3,1.0,0.0,0,109.0,2,49.0,2,2,0,0,1,1,0,0,1,0,0,1,1,1578645.0,0,0,0,3.0,2,16.0,1.0,3,5.882352941000001,0.0,88.23529412,0.0,0.0,0.0,5.882352941000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
361,1,3.0,-14.0,4.0,0.0,0,1000000.0,3.0,0.0,3,0,3,10.0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,1,2,25.0,1,1,3,453.0,2,0.0,0.0,3,7.0,0,37.0,1,3,0,0,1,1,1,1,0,1,0,0,1,1405476.0,1,0,0,2.0,1,0.0,1.0,3,0.0,0.0,44.44444444,2.777777778,0.0,38.88888889,2.777777778,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
362,1,2.0,146.0,16.0,7.0,1,1000000.0,2.0,0.0,2,0,3,10.0,0,2.0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,2,1,1,21.0,0,0,4,500.0,3,1.0,1.0,0,110.0,0,27.0,1,1,0,0,1,1,0,0,0,0,1,0,1,1713317.0,0,0,0,1.0,3,12.0,1.0,2,19.04761905,0.0,10.22408964,11.76470588,1.960784314,1.960784314,22.96918768,5.882352941000001,2.3809523809999997,0.0,0.0,0.0,23.80952381,0.0,6.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
363,1,4.0,530.0,4.0,0.0,0,1000000.0,2.0,0.0,2,0,2,10.0,0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,3,1,1,18.0,1,1,1,500.0,2,0.0,0.0,0,442.0,0,31.0,2,1,0,0,1,1,0,0,0,0,0,0,1,267433.0,0,0,0,1.0,2,33.0,1.0,2,11.11111111,0.0,5.555555556,55.55555556,5.555555556,11.11111111,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
364,1,1.0,297.0,13.0,-7.0,0,1000000.0,3.0,0.0,2,0,1,50.0,0,0.0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3,1,1,18.0,1,1,1,500.0,3,1.0,1.0,0,500.0,2,50.0,1,1,0,0,2,1,0,0,0,0,0,0,1,452454.0,1,1,0,2.0,3,18.0,1.0,1,15.0,0.0,10.0,10.0,0.0,0.0,15.0,10.0,20.0,0.0,0.0,5.0,0.0,15.0,2.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
365,1,4.0,-2.0,0.0,0.0,0,1000000.0,1.0,0.0,2,0,1,10.0,0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,18.0,0,0,1,500.0,0,0.0,0.0,0,0.0,0,0.0,3,1,1,0,2,1,0,0,0,0,0,0,1,7941.0,1,1,0,2.0,2,0.0,1.0,3,26.66666667,13.33333333,6.666666667,6.666666667,20.0,0.0,20.0,0.0,6.666666667,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
366,1,3.0,33.0,2.0,0.0,0,1000000.0,0.0,0.0,1,0,1,10.0,0,0.0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,2,1,1,18.0,1,1,1,500.0,2,0.0,0.0,0,0.0,0,35.0,3,1,1,0,1,1,0,0,1,0,0,0,1,9080158.0,0,1,1,1.0,1,3.0,1.0,2,0.0,27.77777778,5.555555556,0.0,11.11111111,11.11111111,27.77777778,5.555555556,0.0,0.0,0.0,11.11111111,0.0,0.0,3.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
367,0,4.0,144.0,0.0,0.0,0,1000000.0,1.0,0.0,2,0,2,10.0,0,0.0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,21.0,1,1,3,500.0,2,0.0,0.0,0,0.0,0,15.0,1,1,0,0,1,1,0,0,1,0,0,0,1,12992.0,0,0,0,2.0,1,4.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
368,1,7.0,702.0,197.0,2.0,1,1000000.0,1.0,0.0,2,0,4,5000.0,0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,18.0,0,1,3,500.0,1,0.0,0.0,3,363.0,0,21.0,3,1,0,0,1,1,1,0,0,0,0,1,1,7941.0,1,1,0,2.0,2,2.0,1.0,1,6.666666667,0.0,28.33333333,22.5,3.333333333,3.333333333,22.5,6.666666667,3.333333333,0.0,0.0,0.0,0.0,3.333333333,5.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
369,0,4.0,-6.0,0.0,0.0,0,1000000.0,1.0,0.0,1,0,1,1.0,0,1.0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,21.0,1,0,1,500.0,2,0.0,0.0,0,306.0,0,13.0,3,1,0,0,2,1,0,0,1,0,0,0,1,7941.0,1,1,0,2.0,2,2.0,1.0,2,10.0,0.0,30.0,10.0,0.0,10.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
370,0,2.0,68.0,14.0,17.0,1,1200000.0,0.0,0.0,2,0,2,14.0,0,0.0,2,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,2,21.0,1,1,3,500.0,2,0.0,0.0,0,0.0,0,25.0,1,1,1,0,2,1,0,0,0,0,0,0,2,1869138.0,0,0,0,3.0,2,0.0,20.0,2,0.0,0.0,94.11764706,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941000001,0.0,0.0,0.0,0.0,8.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
371,1,4.0,154.0,5.0,0.0,0,1700000.0,4.0,0.0,2,0,3,3.0,0,0.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,18.0,1,0,1,246.0,0,0.0,0.0,0,1.0,0,25.0,1,1,0,0,1,1,0,0,0,0,0,0,2,327029.0,0,0,0,3.0,2,0.0,5.0,2,15.03267974,0.0,7.843137255,24.18300654,0.0,27.58169935,10.32679739,4.183006536000001,2.222222222,6.666666667,0.0,0.0,0.0,1.960784314,6.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
372,1,6.0,3.0,2.0,0.0,0,3750000.0,0.0,0.0,3,0,3,3.0,0,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,21.0,1,0,3,500.0,2,0.0,0.0,0,0.0,0,14.0,1,1,1,0,1,1,0,0,1,0,0,0,1,7941.0,0,0,0,4.0,3,0.0,1.0,2,7.326007326,0.0,4.945054945,19.78021978,4.7619047619999995,12.63736264,9.706959707000001,5.128205128,2.3809523809999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
373,0,9.0,126.0,89.0,-1.0,1,1402652.0,0.0,2.0,3,1,5,87.0,0,6.0,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,18.0,1,0,1,500.0,2,0.0,0.0,3,0.0,0,25.0,2,1,1,0,2,3,0,0,1,1,0,0,1,325240.0,1,1,0,4.0,3,3.0,12.0,1,0.0,5.555555556,0.0,0.0,11.11111111,0.0,16.66666667,0.0,5.555555556,0.0,0.0,0.0,11.11111111,0.0,7.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
374,0,6.0,0.0,0.0,0.0,0,1025000.0,0.0,0.0,1,0,1,1.0,0,0.0,2,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,21.0,1,0,3,500.0,2,0.0,0.0,3,0.0,0,14.0,1,1,1,0,2,1,0,0,0,0,0,0,1,15735768.0,0,0,0,4.0,3,0.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
375,1,4.0,60.0,0.0,0.0,0,6700000.0,0.0,0.0,0,0,4,10.0,0,0.0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,21.0,1,0,3,500.0,2,0.0,0.0,3,0.0,0,17.0,1,1,1,0,1,1,0,0,1,0,0,0,1,555837.0,0,0,0,4.0,3,2.0,20.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
376,1,4.0,-182.0,0.0,0.0,0,2000000.0,1.0,0.0,1,0,1,12.0,0,0.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,18.0,1,1,1,207.0,0,0.0,0.0,0,0.0,0,0.0,1,1,1,0,1,1,0,0,0,0,0,0,1,96532.0,0,0,0,3.0,2,2.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
377,0,7.0,0.0,0.0,0.0,0,3500000.0,0.0,1.0,2,0,2,9.0,0,0.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,18.0,1,0,1,500.0,2,0.0,0.0,0,0.0,0,19.0,1,1,1,0,1,1,0,0,0,0,0,0,1,7941.0,0,0,0,3.0,2,3.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
378,1,4.0,61.0,0.0,-100.0,0,2700000.0,12.0,0.0,0,0,1,1.0,0,1.0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,18.0,1,0,3,500.0,2,0.0,0.0,0,0.0,0,20.0,1,1,1,0,1,1,0,0,0,0,0,0,1,1167795.0,0,0,0,2.0,1,0.0,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
379,1,9.0,1.0,33.0,10.0,0,15000000.0,0.0,2.0,3,0,2,31.0,0,2.0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,18.0,1,0,2,500.0,2,0.0,0.0,0,0.0,0,23.0,2,2,1,0,1,4,0,0,0,0,0,0,1,525906.0,0,0,0,3.0,3,4.0,12.0,2,7.142857143,0.0,25.0,0.0,0.0,0.0,7.142857143,7.142857143,3.571428571,0.0,0.0,0.0,0.0,0.0,7.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
380,0,3.0,113.0,26.0,-4.0,1,14000000.0,0.0,0.0,3,0,3,20.0,0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,18.0,1,1,3,500.0,2,0.0,0.0,0,0.0,0,25.0,1,2,1,0,1,1,0,0,0,0,0,0,1,644516.0,0,1,0,3.0,2,3.0,12.0,2,10.52631579,5.263157895,5.263157895,0.0,10.52631579,0.0,26.31578947,15.78947368,5.263157895,10.52631579,0.0,5.263157895,0.0,5.263157895,2.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
